Timestamp,EssayIndex,HumanScore,multi_ex_PredictedScore,multi_ex_err,multi_ex_PromptTokens,multi_ex_CompletionTokens,multi_ex_TotalTokens,multi_ex_Latency,multi_ex_EstimatedCost,multi_noex_PredictedScore,multi_noex_err,multi_noex_PromptTokens,multi_noex_CompletionTokens,multi_noex_TotalTokens,multi_noex_Latency,multi_noex_EstimatedCost,single_noex_PredictedScore,single_noex_err,single_noex_PromptTokens,single_noex_CompletionTokens,single_noex_TotalTokens,single_noex_Latency,single_noex_EstimatedCost,single_ex_PredictedScore,single_ex_err,single_ex_PromptTokens,single_ex_CompletionTokens,single_ex_TotalTokens,single_ex_Latency,single_ex_EstimatedCost,Essay_Agg_PromptTokens,Essay_Agg_CompletionTokens,Essay_Agg_TotalTokens,Essay_Agg_TotalLatency,Essay_Agg_EstimatedCost
2025-05-20T01:26:49.816370,3,5.5,4.5,1.0000,7107,12,7119,2.5613,0.00107325,4.0,1.5000,1883,12,1895,2.2567,0.00028965,4.0,1.5000,496,3,499,0.6315,0.00007620,4.5,1.0000,1866,3,1869,0.6084,0.00028170,11352,30,11382,6.0578,0.00172080
2025-05-20T01:26:49.822028,11,5.5,6.5,1.0000,7219,12,7231,2.6507,0.00109005,6.0,0.5000,1995,12,2007,2.2504,0.00030645,5.5,0.0000,524,3,527,0.5888,0.00008040,6.0,0.5000,1894,3,1897,0.5716,0.00028590,11632,30,11662,6.0615,0.00176280
2025-05-20T01:26:49.828111,9,8.5,7.0,1.5000,7323,12,7335,2.7470,0.00110565,6.5,2.0000,2099,12,2111,2.0585,0.00032205,6.0,2.5000,550,3,553,0.5826,0.00008430,7.0,1.5000,1920,3,1923,0.6812,0.00028980,11892,30,11922,6.0693,0.00180180
2025-05-20T01:26:49.843073,27,5.5,7.0,1.5000,7271,12,7283,2.7062,0.00109785,6.0,0.5000,2047,12,2059,2.2790,0.00031425,6.0,0.5000,537,3,540,0.4601,0.00008235,6.5,1.0000,1907,3,1910,0.6384,0.00028785,11762,30,11792,6.0837,0.00178230
2025-05-20T01:26:49.849252,53,6.0,6.0,0.0000,7063,12,7075,2.7200,0.00106665,4.0,2.0000,1839,12,1851,2.2168,0.00028305,4.5,1.5000,485,3,488,0.5077,0.00007455,6.0,0.0000,1855,3,1858,0.6454,0.00028005,11242,30,11272,6.0899,0.00170430
2025-05-20T01:26:49.859380,31,5.5,6.0,0.5000,7115,12,7127,2.6518,0.00107445,5.0,0.5000,1891,12,1903,2.1157,0.00029085,5.0,0.5000,498,3,501,0.6039,0.00007650,6.0,0.5000,1868,3,1871,0.7287,0.00028200,11372,30,11402,6.1001,0.00172380
2025-05-20T01:26:49.862973,5,5.5,6.0,0.5000,7267,12,7279,2.5594,0.00109725,5.0,0.5000,2043,12,2055,2.3997,0.00031365,5.0,0.5000,536,3,539,0.5420,0.00008220,6.0,0.5000,1906,3,1909,0.6032,0.00028770,11752,30,11782,6.1042,0.00178080
2025-05-20T01:26:49.880126,30,6.0,5.0,1.0000,7119,12,7131,2.5722,0.00107505,4.5,1.5000,1895,12,1907,2.2655,0.00029145,5.0,1.0000,499,3,502,0.6140,0.00007665,5.0,1.0000,1869,3,1872,0.6692,0.00028215,11382,30,11412,6.1209,0.00172530
2025-05-20T01:26:49.894353,58,9.0,5.5,3.5000,7351,12,7363,2.8643,0.00110985,5.0,4.0000,2127,12,2139,2.2166,0.00032625,5.0,4.0000,557,3,560,0.4802,0.00008535,5.0,4.0000,1927,3,1930,0.5717,0.00029085,11962,30,11992,6.1329,0.00181230
2025-05-20T01:26:49.994642,37,7.0,5.0,2.0000,7175,12,7187,2.4294,0.00108345,4.0,3.0000,1951,12,1963,2.5527,0.00029985,4.5,2.5000,513,3,516,0.5395,0.00007875,5.0,2.0000,1883,3,1886,0.7097,0.00028425,11522,30,11552,6.2313,0.00174630
2025-05-20T01:26:49.995059,10,6.5,4.0,2.5000,7075,12,7087,2.6713,0.00106845,4.0,2.5000,1851,12,1863,2.2463,0.00028485,4.0,2.5000,488,3,491,0.6048,0.00007500,5.0,1.5000,1858,3,1861,0.7133,0.00028050,11272,30,11302,6.2358,0.00170880
2025-05-20T01:26:49.995382,46,5.0,3.0,2.0000,7143,12,7155,2.9556,0.00107865,3.0,2.0000,1919,12,1931,2.2515,0.00029505,4.0,1.0000,505,3,508,0.5688,0.00007755,4.0,1.0000,1875,3,1878,0.4601,0.00028305,11442,30,11472,6.2359,0.00173430
2025-05-20T01:26:49.997292,21,5.5,6.0,0.5000,7191,12,7203,2.6575,0.00108585,5.0,0.5000,1967,12,1979,2.1938,0.00030225,6.0,0.5000,517,3,520,0.7521,0.00007935,6.0,0.5000,1887,3,1890,0.6343,0.00028485,11562,30,11592,6.2377,0.00175230
2025-05-20T01:26:50.014519,20,5.5,6.0,0.5000,7191,12,7203,2.6218,0.00108585,5.0,0.5000,1967,12,1979,2.4246,0.00030225,6.0,0.5000,517,3,520,0.5373,0.00007935,6.0,0.5000,1887,3,1890,0.6718,0.00028485,11562,30,11592,6.2555,0.00175230
2025-05-20T01:26:50.056188,22,7.5,7.0,0.5000,7107,12,7119,2.7816,0.00107325,6.0,1.5000,1883,12,1895,2.2960,0.00028965,6.0,1.5000,496,3,499,0.6233,0.00007620,6.5,1.0000,1866,3,1869,0.5964,0.00028170,11352,30,11382,6.2972,0.00172080
2025-05-20T01:26:50.064802,35,5.5,6.0,0.5000,7327,12,7339,2.6961,0.00110625,5.0,0.5000,2103,12,2115,2.2449,0.00032265,5.0,0.5000,551,3,554,0.5996,0.00008445,6.0,0.5000,1921,3,1924,0.7631,0.00028995,11902,30,11932,6.3038,0.00180330
2025-05-20T01:26:50.071341,39,7.5,6.5,1.0000,7203,12,7215,2.7822,0.00108765,6.0,1.5000,1979,12,1991,2.4038,0.00030405,6.0,1.5000,520,3,523,0.5632,0.00007980,6.5,1.0000,1890,3,1893,0.5630,0.00028530,11592,30,11622,6.3122,0.00175680
2025-05-20T01:26:50.076661,4,9.0,9.0,0.0000,7103,12,7115,3.0883,0.00107265,6.0,3.0000,1879,12,1891,2.0972,0.00028905,6.0,3.0000,495,3,498,0.5615,0.00007605,9.0,0.0000,1865,3,1868,0.5685,0.00028155,11342,30,11372,6.3154,0.00171930
2025-05-20T01:26:50.078286,33,5.0,4.0,1.0000,7167,12,7179,2.8422,0.00108225,4.0,1.0000,1943,12,1955,2.3436,0.00029865,4.0,1.0000,511,3,514,0.5241,0.00007845,4.5,0.5000,1881,3,1884,0.6088,0.00028395,11502,30,11532,6.3186,0.00174330
2025-05-20T01:26:50.088397,19,8.0,7.0,1.0000,7583,12,7595,3.1292,0.00114465,7.0,1.0000,2359,12,2371,2.1756,0.00036105,6.5,1.5000,615,3,618,0.4464,0.00009405,7.0,1.0000,1985,3,1988,0.5782,0.00029955,12542,30,12572,6.3294,0.00189930
2025-05-20T01:26:50.089659,45,7.5,7.0,0.5000,7403,12,7415,2.7378,0.00111765,6.0,1.5000,2179,12,2191,2.4458,0.00033405,6.0,1.5000,570,3,573,0.5661,0.00008730,7.0,0.5000,1940,3,1943,0.5797,0.00029280,12092,30,12122,6.3294,0.00183180
2025-05-20T01:26:50.109133,79,7.0,5.0,2.0000,7291,12,7303,3.0902,0.00110085,5.0,2.0000,2067,12,2079,2.1740,0.00031725,5.0,2.0000,542,3,545,0.5214,0.00008310,5.0,2.0000,1912,3,1915,0.5551,0.00028860,11812,30,11842,6.3407,0.00178980
2025-05-20T01:26:50.127018,38,5.0,4.0,1.0000,7191,12,7203,2.9089,0.00108585,3.5,1.5000,1967,12,1979,2.2786,0.00030225,4.0,1.0000,517,3,520,0.5775,0.00007935,4.5,0.5000,1887,3,1890,0.6027,0.00028485,11562,30,11592,6.3678,0.00175230
2025-05-20T01:26:50.127448,48,5.5,5.0,0.5000,7295,12,7307,2.7496,0.00110145,4.5,1.0000,2071,12,2083,2.3352,0.00031785,5.0,0.5000,543,3,546,0.6630,0.00008325,5.0,0.5000,1913,3,1916,0.6201,0.00028875,11822,30,11852,6.3678,0.00179130
2025-05-20T01:26:50.129353,99,6.5,6.0,0.5000,7263,12,7275,3.1381,0.00109665,5.0,1.5000,2039,12,2051,2.1206,0.00031305,5.0,1.5000,535,3,538,0.5375,0.00008205,6.0,0.5000,1905,3,1908,0.5717,0.00028755,11742,30,11772,6.3680,0.00177930
2025-05-20T01:26:50.134374,55,7.0,6.0,1.0000,7951,12,7963,2.8287,0.00119985,5.0,2.0000,2727,12,2739,2.3551,0.00041625,5.0,2.0000,707,3,710,0.6233,0.00010785,6.0,1.0000,2077,3,2080,0.5678,0.00031335,13462,30,13492,6.3749,0.00203730
2025-05-20T01:26:50.136172,69,7.0,5.5,1.5000,7379,12,7391,3.1051,0.00111405,4.5,2.5000,2155,12,2167,2.0957,0.00033045,4.0,3.0000,564,3,567,0.5828,0.00008640,4.0,3.0000,1934,3,1937,0.5918,0.00029190,12032,30,12062,6.3753,0.00182280
2025-05-20T01:26:50.145276,8,8.5,7.0,1.5000,7467,12,7479,2.6375,0.00112725,6.0,2.5000,2243,12,2255,2.5482,0.00034365,6.0,2.5000,586,3,589,0.5534,0.00008970,7.0,1.5000,1956,3,1959,0.6467,0.00029520,12252,30,12282,6.3859,0.00185580
2025-05-20T01:26:50.147017,26,7.0,5.0,2.0000,7119,12,7131,2.6769,0.00107505,4.5,2.5000,1895,12,1907,2.3212,0.00029145,5.0,2.0000,499,3,502,0.7118,0.00007665,5.0,2.0000,1869,3,1872,0.6781,0.00028215,11382,30,11412,6.3880,0.00172530
2025-05-20T01:26:50.147461,54,6.5,6.0,0.5000,7667,12,7679,2.8434,0.00115725,5.0,1.5000,2443,12,2455,2.3403,0.00037365,5.0,1.5000,636,3,639,0.6290,0.00009720,6.0,0.5000,2006,3,2009,0.5751,0.00030270,12752,30,12782,6.3878,0.00193080
2025-05-20T01:26:50.152320,12,7.0,6.5,0.5000,7411,12,7423,2.8064,0.00111885,6.0,1.0000,2187,12,2199,2.3783,0.00033525,6.0,1.0000,572,3,575,0.5655,0.00008760,6.5,0.5000,1942,3,1945,0.6434,0.00029310,12112,30,12142,6.3936,0.00183480
2025-05-20T01:26:50.156311,40,8.0,6.5,1.5000,7459,12,7471,3.0870,0.00112605,6.0,2.0000,2235,12,2247,2.2885,0.00034245,5.5,2.5000,584,3,587,0.4248,0.00008940,6.5,1.5000,1954,3,1957,0.5960,0.00029490,12232,30,12262,6.3963,0.00185280
2025-05-20T01:26:50.158477,59,6.5,6.0,0.5000,7479,12,7491,2.9797,0.00112905,6.0,0.5000,2255,12,2267,2.2069,0.00034545,6.0,0.5000,589,3,592,0.6356,0.00009015,6.0,0.5000,1959,3,1962,0.5761,0.00029565,12282,30,12312,6.3983,0.00186030
2025-05-20T01:26:50.160466,98,7.0,7.0,0.0000,7159,12,7171,3.1498,0.00108105,6.5,0.5000,1935,12,1947,2.0360,0.00029745,6.0,1.0000,509,3,512,0.6288,0.00007815,6.5,0.5000,1879,3,1882,0.5859,0.00028365,11482,30,11512,6.4005,0.00174030
2025-05-20T01:26:50.166097,16,5.0,6.0,1.0000,7155,12,7167,2.6247,0.00108045,5.0,0.0000,1931,12,1943,2.3983,0.00029685,5.0,0.0000,508,3,511,0.6866,0.00007800,6.0,1.0000,1878,3,1881,0.6976,0.00028350,11472,30,11502,6.4072,0.00173880
2025-05-20T01:26:50.177859,51,8.5,7.0,1.5000,7531,12,7543,2.8797,0.00113685,6.0,2.5000,2307,12,2319,2.3996,0.00035325,6.0,2.5000,602,3,605,0.6074,0.00009210,6.5,2.0000,1972,3,1975,0.5303,0.00029760,12412,30,12442,6.4170,0.00187980
2025-05-20T01:26:50.178123,60,7.0,6.0,1.0000,7451,12,7463,2.9803,0.00112485,5.0,2.0000,2227,12,2239,2.2491,0.00034125,5.0,2.0000,582,3,585,0.6276,0.00008910,6.0,1.0000,1952,3,1955,0.5614,0.00029460,12212,30,12242,6.4185,0.00184980
2025-05-20T01:26:50.188909,93,7.0,6.0,1.0000,7335,12,7347,3.2161,0.00110745,5.5,1.5000,2111,12,2123,2.1309,0.00032385,6.0,1.0000,553,3,556,0.5126,0.00008475,6.0,1.0000,1923,3,1926,0.5689,0.00029025,11922,30,11952,6.4284,0.00180630
2025-05-20T01:26:50.189436,71,6.0,4.0,2.0000,7187,12,7199,2.9554,0.00108525,4.0,2.0000,1963,12,1975,2.2529,0.00030165,4.0,2.0000,516,3,519,0.5913,0.00007920,4.5,1.5000,1886,3,1889,0.6289,0.00028470,11552,30,11582,6.4284,0.00175080
2025-05-20T01:26:50.189821,44,5.0,4.5,0.5000,7151,12,7163,3.0908,0.00107985,4.0,1.0000,1927,12,1939,2.1921,0.00029625,4.0,1.0000,507,3,510,0.5691,0.00007785,4.5,0.5000,1877,3,1880,0.5719,0.00028335,11462,30,11492,6.4240,0.00173730
2025-05-20T01:26:50.191192,49,6.5,6.0,0.5000,7175,12,7187,2.9516,0.00108345,5.5,1.0000,1951,12,1963,2.3416,0.00029985,5.5,1.0000,513,3,516,0.5608,0.00007875,6.0,0.5000,1883,3,1886,0.5750,0.00028425,11522,30,11552,6.4290,0.00174630
2025-05-20T01:26:50.194782,78,7.0,5.0,2.0000,7291,12,7303,2.9743,0.00110085,5.0,2.0000,2067,12,2079,2.2448,0.00031725,5.0,2.0000,542,3,545,0.5369,0.00008310,5.0,2.0000,1912,3,1915,0.6775,0.00028860,11812,30,11842,6.4336,0.00178980
2025-05-20T01:26:50.200628,88,5.0,5.5,0.5000,7319,12,7331,3.1182,0.00110505,5.0,0.0000,2095,12,2107,2.1760,0.00032145,5.0,0.0000,549,3,552,0.5833,0.00008415,6.0,1.0000,1919,3,1922,0.5619,0.00028965,11882,30,11912,6.4394,0.00180030
2025-05-20T01:26:50.220086,63,6.5,7.0,0.5000,7487,12,7499,3.0882,0.00113025,6.0,0.5000,2263,12,2275,2.1891,0.00034665,6.0,0.5000,591,3,594,0.5890,0.00009045,7.0,0.5000,1961,3,1964,0.5791,0.00029595,12302,30,12332,6.4454,0.00186330
2025-05-20T01:26:50.233630,66,5.0,4.5,0.5000,7259,12,7271,3.1860,0.00109605,4.0,1.0000,2035,12,2047,2.1093,0.00031245,4.0,1.0000,534,3,537,0.5939,0.00008190,5.0,0.0000,1904,3,1907,0.5817,0.00028740,11732,30,11762,6.4709,0.00177780
2025-05-20T01:26:50.242072,23,6.5,7.0,0.5000,7247,12,7259,2.8858,0.00109425,6.0,0.5000,2023,12,2035,2.2990,0.00031065,6.0,0.5000,531,3,534,0.7150,0.00008145,6.5,0.0000,1901,3,1904,0.5808,0.00028695,11702,30,11732,6.4806,0.00177330
2025-05-20T01:26:50.244111,81,6.5,7.0,0.5000,7471,12,7483,2.8997,0.00112785,6.0,0.5000,2247,12,2259,2.2865,0.00034425,6.0,0.5000,587,3,590,0.6078,0.00008985,7.0,0.5000,1957,3,1960,0.6902,0.00029535,12262,30,12292,6.4843,0.00185730
2025-05-20T01:26:50.245232,64,6.0,6.0,0.0000,7559,12,7571,3.1497,0.00114105,4.5,1.5000,2335,12,2347,2.1624,0.00035745,5.0,1.0000,609,3,612,0.5019,0.00009315,6.0,0.0000,1979,3,1982,0.6713,0.00029865,12482,30,12512,6.4853,0.00189030
2025-05-20T01:26:50.269959,36,7.0,5.0,2.0000,7175,12,7187,2.9092,0.00108345,4.0,3.0000,1951,12,1963,2.3809,0.00029985,4.5,2.5000,513,3,516,0.5945,0.00007875,5.0,2.0000,1883,3,1886,0.6262,0.00028425,11522,30,11552,6.5108,0.00174630
2025-05-20T01:26:50.283759,17,9.0,7.0,2.0000,7283,12,7295,2.8397,0.00109965,7.0,2.0000,2059,12,2071,2.4298,0.00031605,6.5,2.5000,540,3,543,0.6444,0.00008280,7.0,2.0000,1910,3,1913,0.6106,0.00028830,11792,30,11822,6.5245,0.00178680
2025-05-20T01:26:50.291993,65,5.0,4.5,0.5000,7259,12,7271,3.1152,0.00109605,4.0,1.0000,2035,12,2047,2.2616,0.00031245,4.0,1.0000,534,3,537,0.5364,0.00008190,5.0,0.0000,1904,3,1907,0.6192,0.00028740,11732,30,11762,6.5325,0.00177780
2025-05-20T01:26:50.309842,29,6.0,5.0,1.0000,7119,12,7131,3.2015,0.00107505,4.5,1.5000,1895,12,1907,2.3665,0.00029145,5.0,1.0000,499,3,502,0.5056,0.00007665,5.0,1.0000,1869,3,1872,0.4772,0.00028215,11382,30,11412,6.5507,0.00172530
2025-05-20T01:26:50.310885,73,5.5,5.5,0.0000,7423,12,7435,3.0826,0.00112065,5.0,0.5000,2199,12,2211,2.2865,0.00033705,5.0,0.5000,575,3,578,0.4544,0.00008805,6.0,0.5000,1945,3,1948,0.7272,0.00029355,12142,30,12172,6.5508,0.00183930
2025-05-20T01:26:50.323762,57,6.0,4.0,2.0000,7695,12,7707,3.0894,0.00116145,4.0,2.0000,2471,12,2483,2.1947,0.00037785,4.0,2.0000,643,3,646,0.6267,0.00009825,4.5,1.5000,2013,3,2016,0.6416,0.00030375,12822,30,12852,6.5523,0.00194130
2025-05-20T01:26:50.328323,67,6.0,6.5,0.5000,7455,12,7467,3.1189,0.00112545,6.0,0.0000,2231,12,2243,2.2581,0.00034185,6.0,0.0000,583,3,586,0.5440,0.00008925,6.0,0.0000,1953,3,1956,0.6460,0.00029475,12222,30,12252,6.5670,0.00185130
2025-05-20T01:26:50.334202,68,7.0,7.0,0.0000,7451,12,7463,2.8466,0.00112485,6.0,1.0000,2227,12,2239,2.6105,0.00034125,6.0,1.0000,582,3,585,0.5137,0.00008910,6.5,0.5000,1952,3,1955,0.6034,0.00029460,12212,30,12242,6.5743,0.00184980
2025-05-20T01:26:50.334623,52,5.0,5.0,0.0000,7175,12,7187,2.7544,0.00108345,4.0,1.0000,1951,12,1963,2.6291,0.00029985,4.0,1.0000,513,3,516,0.5777,0.00007875,4.5,0.5000,1883,3,1886,0.6136,0.00028425,11522,30,11552,6.5748,0.00174630
2025-05-20T01:26:50.350662,86,6.0,7.0,1.0000,7603,12,7615,2.9750,0.00114765,5.5,0.5000,2379,12,2391,2.4338,0.00036405,6.0,0.0000,620,3,623,0.5405,0.00009480,6.0,0.0000,1990,3,1993,0.6415,0.00030030,12592,30,12622,6.5908,0.00190680
2025-05-20T01:26:50.393531,50,7.5,7.0,0.5000,7515,12,7527,2.8121,0.00113445,6.5,1.0000,2291,12,2303,2.3719,0.00035085,6.5,1.0000,598,3,601,0.6726,0.00009150,7.0,0.5000,1968,3,1971,0.7776,0.00029700,12372,30,12402,6.6342,0.00187380
2025-05-20T01:26:50.399963,1,5.5,6.0,0.5000,7355,12,7367,3.2548,0.00111045,5.5,0.0000,2131,12,2143,2.1671,0.00032685,5.5,0.0000,558,3,561,0.5217,0.00008550,6.0,0.5000,1928,3,1931,0.6982,0.00029100,11972,30,12002,6.6417,0.00181380
2025-05-20T01:26:50.416484,91,5.0,4.5,0.5000,7291,12,7303,3.0911,0.00110085,3.5,1.5000,2067,12,2079,2.2978,0.00031725,4.0,1.0000,542,3,545,0.6610,0.00008310,4.5,0.5000,1912,3,1915,0.5999,0.00028860,11812,30,11842,6.6498,0.00178980
2025-05-20T01:26:50.416899,85,6.0,7.0,1.0000,7603,12,7615,2.8700,0.00114765,5.5,0.5000,2379,12,2391,2.5528,0.00036405,6.0,0.0000,620,3,623,0.6452,0.00009480,6.0,0.0000,1990,3,1993,0.5882,0.00030030,12592,30,12622,6.6563,0.00190680
2025-05-20T01:26:50.418966,80,7.0,6.0,1.0000,7115,12,7127,2.9567,0.00107445,5.0,2.0000,1891,12,1903,2.5747,0.00029085,5.0,2.0000,498,3,501,0.5554,0.00007650,6.0,1.0000,1868,3,1871,0.5717,0.00028200,11372,30,11402,6.6585,0.00172380
2025-05-20T01:26:50.510384,76,7.5,7.0,0.5000,7435,12,7447,3.2689,0.00112245,6.0,1.5000,2211,12,2223,2.3137,0.00033885,6.0,1.5000,578,3,581,0.5241,0.00008850,7.0,0.5000,1948,3,1951,0.6424,0.00029400,12172,30,12202,6.7492,0.00184380
2025-05-20T01:26:50.511745,77,6.5,6.5,0.0000,7199,12,7211,3.0924,0.00108705,6.0,0.5000,1975,12,1987,2.4462,0.00030345,6.0,0.5000,519,3,522,0.5489,0.00007965,6.0,0.5000,1889,3,1892,0.6563,0.00028515,11582,30,11612,6.7439,0.00175530
2025-05-20T01:26:50.513444,62,4.5,3.0,1.5000,7403,12,7415,3.0900,0.00111765,3.0,1.5000,2179,12,2191,2.3834,0.00033405,3.0,1.5000,570,3,573,0.5706,0.00008730,4.0,0.5000,1940,3,1943,0.6957,0.00029280,12092,30,12122,6.7397,0.00183180
2025-05-20T01:26:50.513549,94,5.5,6.0,0.5000,7095,12,7107,2.8975,0.00107145,4.5,1.0000,1871,12,1883,2.6056,0.00028785,5.0,0.5000,493,3,496,0.5579,0.00007575,6.0,0.5000,1863,3,1866,0.6914,0.00028125,11322,30,11352,6.7523,0.00171630
2025-05-20T01:26:50.515982,92,6.0,5.0,1.0000,7255,12,7267,3.0899,0.00109545,4.0,2.0000,2031,12,2043,2.3107,0.00031185,4.0,2.0000,533,3,536,0.5951,0.00008175,5.0,1.0000,1903,3,1906,0.7542,0.00028725,11722,30,11752,6.7499,0.00177630
2025-05-20T01:26:50.518358,75,7.5,6.0,1.5000,7187,12,7199,3.2131,0.00108525,5.5,2.0000,1963,12,1975,2.3488,0.00030165,6.0,1.5000,516,3,519,0.5610,0.00007920,6.0,1.5000,1886,3,1889,0.6350,0.00028470,11552,30,11582,6.7579,0.00175080
2025-05-20T01:26:50.523763,56,7.0,6.0,1.0000,7951,12,7963,3.1118,0.00119985,5.0,2.0000,2727,12,2739,2.3924,0.00041625,5.0,2.0000,707,3,710,0.5599,0.00010785,6.0,1.0000,2077,3,2080,0.6990,0.00031335,13462,30,13492,6.7630,0.00203730
2025-05-20T01:26:50.577442,82,5.5,5.0,0.5000,7323,12,7335,2.8568,0.00110565,4.0,1.5000,2099,12,2111,2.8471,0.00032205,5.0,0.5000,550,3,553,0.5207,0.00008430,4.5,1.0000,1920,3,1923,0.5898,0.00028980,11892,30,11922,6.8144,0.00180180
2025-05-20T01:26:50.588169,18,7.5,6.0,1.5000,7083,12,7095,3.2358,0.00106965,5.5,2.0000,1859,12,1871,2.4741,0.00028605,5.5,2.0000,490,3,493,0.5222,0.00007530,5.5,2.0000,1860,3,1863,0.5971,0.00028080,11292,30,11322,6.8292,0.00171180
2025-05-20T01:26:50.593074,97,7.0,6.5,0.5000,7583,12,7595,3.3726,0.00114465,6.0,1.0000,2359,12,2371,2.1726,0.00036105,6.0,1.0000,615,3,618,0.6794,0.00009405,7.0,0.0000,1985,3,1988,0.6080,0.00029955,12542,30,12572,6.8325,0.00189930
2025-05-20T01:26:50.598727,43,7.0,7.0,0.0000,7251,12,7263,3.3894,0.00109485,6.0,1.0000,2027,12,2039,2.3196,0.00031125,6.0,1.0000,532,3,535,0.5278,0.00008160,7.0,0.0000,1902,3,1905,0.6023,0.00028710,11712,30,11742,6.8390,0.00177480
2025-05-20T01:26:50.600530,89,6.0,4.0,2.0000,7227,12,7239,3.4512,0.00109125,4.5,1.5000,2003,12,2015,2.2590,0.00030765,4.0,2.0000,526,3,529,0.5445,0.00008070,5.0,1.0000,1896,3,1899,0.5856,0.00028620,11652,30,11682,6.8403,0.00176580
2025-05-20T01:26:50.623312,70,5.5,4.0,1.5000,6895,12,6907,3.4173,0.00104145,4.0,1.5000,1671,12,1683,2.2919,0.00025785,4.0,1.5000,443,3,446,0.5454,0.00006825,4.5,1.0000,1813,3,1816,0.6089,0.00027375,10822,30,10852,6.8634,0.00164130
2025-05-20T01:26:50.628209,95,7.5,4.0,3.5000,7455,12,7467,3.2624,0.00112545,4.0,3.5000,2231,12,2243,2.3032,0.00034185,4.0,3.5000,583,3,586,0.6704,0.00008925,4.5,3.0000,1953,3,1956,0.6319,0.00029475,12222,30,12252,6.8680,0.00185130
